year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2018,Foodservice,Military,Dry Goods,Other,Other,10.8028983,29822.88217,0,10.8028983
2018,Foodservice,Military,Dry Goods,Spoiled,Spoiled,85.75839264,236747.803,0,85.75839264
2018,Foodservice,Military,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1084.777188,2994676.183,1084.777188,1084.777188
2018,Foodservice,Military,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,359.3269065,2372048.439,48.57778802,0
2018,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,46.15578508,304691.2323,6.239849851,46.15578508
2018,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,65.20292215,430428.3562,8.814852641,65.20292215
2018,Foodservice,Military,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,26.7532307,176607.8686,3.616797813,26.7532307
2018,Foodservice,Military,Fresh Meat & Seafood,Other,Other,4.943531759,32634.06268,0.668321335,4.943531759
2018,Foodservice,Military,Fresh Meat & Seafood,Spoiled,Spoiled,144.8164009,955986.0716,19.57788382,144.8164009
2018,Foodservice,Military,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,968.3506328,6392436.985,968.3506328,968.3506328
2018,Foodservice,Military,Frozen,Date Label Concerns,Date Label Concerns,6.66937452,16112.07434,0.062444089,0
2018,Foodservice,Military,Frozen,Mistakes & Malfunctions,Cooking Issues,11.24353263,27162.46223,0.105271063,11.24353263
2018,Foodservice,Military,Frozen,Mistakes & Malfunctions,Equipment Issues,60.20955153,145456.0345,0.563730611,60.20955153
2018,Foodservice,Military,Frozen,Mistakes & Malfunctions,Handling Errors,15.63441896,37770.09669,0.146382099,15.63441896
2018,Foodservice,Military,Frozen,Other,Other,1.247584442,3013.95179,0.011680897,1.247584442
2018,Foodservice,Military,Frozen,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Military,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0.448634038,1083.823521,0.448634038,0.448634038
2018,Foodservice,Military,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Military,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2018,Foodservice,Military,Prepared Foods,Excess,Overproduction,11780.44397,99871042.52,436.9994384,0
2018,Foodservice,Military,Prepared Foods,Excess,Plate Waste,59045.68063,500571429.7,2190.318917,0
2018,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Military,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Military,Prepared Foods,Other,Other,0,0,0,0
2018,Foodservice,Military,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Military,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Military,Produce,Date Label Concerns,Date Label Concerns,106.2988604,327860.3058,23.67227906,0
2018,Foodservice,Military,Produce,Mistakes & Malfunctions,Cooking Issues,17.28949453,53326.43213,3.850292825,17.28949453
2018,Foodservice,Military,Produce,Mistakes & Malfunctions,Equipment Issues,4.322373632,13331.60803,0.962573206,4.322373632
2018,Foodservice,Military,Produce,Mistakes & Malfunctions,Handling Errors,5.714992492,17626.89816,1.272703176,5.714992492
2018,Foodservice,Military,Produce,Other,Other,4.598269821,14182.56174,1.024014049,4.598269821
2018,Foodservice,Military,Produce,Spoiled,Spoiled,62.81236576,193733.7933,13.98803191,62.81236576
2018,Foodservice,Military,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1112.768159,3432139.419,1112.768159,1112.768159
2018,Foodservice,Military,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,307.1552176,241727.752,0,0
2018,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,58.47100778,46016.03507,0,58.47100778
2018,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,5.87199667,4621.196298,0,5.87199667
2018,Foodservice,Military,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,8.464603387,6661.549049,0,8.464603387
2018,Foodservice,Military,Ready-To-Drink Beverages,Other,Other,1.236209825,972.8834311,0,1.236209825
2018,Foodservice,Military,Ready-To-Drink Beverages,Spoiled,Spoiled,17.22108965,13552.80669,0,17.22108965
2018,Foodservice,Military,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,460.0503356,362054.5152,460.0503356,460.0503356
2018,Foodservice,Other,Breads & Bakery,Date Label Concerns,Date Label Concerns,414.7872574,1408454.57,0,0
2018,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,86.97277358,295325.3704,0,86.97277358
2018,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,7.666712515,26033.14371,0,7.666712515
2018,Foodservice,Other,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,45.85366754,155701.0406,0,45.85366754
2018,Foodservice,Other,Breads & Bakery,Other,Other,2.794167441,9487.894895,0,2.794167441
2018,Foodservice,Other,Breads & Bakery,Spoiled,Spoiled,63.18785444,214561.1293,0,63.18785444
2018,Foodservice,Other,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,241.1263014,818770.1891,241.1263014,241.1263014
2018,Foodservice,Other,Dairy & Eggs,Date Label Concerns,Date Label Concerns,657.7778369,2164715.116,5.087235095,0
2018,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,80.46822839,264817.0562,0.622338991,80.46822839
2018,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,73.71637064,242597.0182,0.570120315,73.71637064
2018,Foodservice,Other,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,73.58751839,242172.9716,0.569123776,73.58751839
2018,Foodservice,Other,Dairy & Eggs,Other,Other,19.26341096,63394.9558,0.148982673,19.26341096
2018,Foodservice,Other,Dairy & Eggs,Spoiled,Spoiled,217.1933479,714772.8261,1.67976718,217.1933479
2018,Foodservice,Other,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,166.5028739,547952.9223,166.5028739,166.5028739
2018,Foodservice,Other,Dry Goods,Date Label Concerns,Date Label Concerns,1467.115193,4050172.677,0,0
2018,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Cooking Issues,323.2708338,892433.4673,0,323.2708338
2018,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Equipment Issues,34.14333901,94257.36946,0,34.14333901
2018,Foodservice,Other,Dry Goods,Mistakes & Malfunctions,Handling Errors,233.7897844,645408.7597,0,233.7897844
2018,Foodservice,Other,Dry Goods,Other,Other,83.58742745,230754.5559,0,83.58742745
2018,Foodservice,Other,Dry Goods,Spoiled,Spoiled,306.2416664,845422.1154,0,306.2416664
2018,Foodservice,Other,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,385.3522079,1063817.614,385.3522079,385.3522079
2018,Foodservice,Other,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,715.826068,4725429.898,96.77329019,0
2018,Foodservice,Other,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,142.2970649,939355.0122,19.23729209,142.2970649
2018,Foodservice,Other,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,60.88058072,401894.9982,8.23051069,60.88058072
2018,Foodservice,Other,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,98.77945834,652079.362,13.35410041,98.77945834
2018,Foodservice,Other,Fresh Meat & Seafood,Other,Other,28.73263745,189674.6572,3.884395925,28.73263745
2018,Foodservice,Other,Fresh Meat & Seafood,Spoiled,Spoiled,355.8969019,2349405.723,48.11408204,355.8969019
2018,Foodservice,Other,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,801.0104057,5287762.892,801.0104057,801.0104057
2018,Foodservice,Other,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Other,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Other,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Other,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Other,Frozen,Other,Other,0,0,0,0
2018,Foodservice,Other,Frozen,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Other,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Other,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Other,Prepared Foods,Excess,Catering Overproduction,7255.386774,60881876.08,269.1409554,0
2018,Foodservice,Other,Prepared Foods,Excess,Overproduction,10556.22566,88580091.24,391.5866581,0
2018,Foodservice,Other,Prepared Foods,Excess,Plate Waste,29439.74937,247036750.6,1092.077172,0
2018,Foodservice,Other,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Other,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Other,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Other,Prepared Foods,Other,Other,0,0,0,0
2018,Foodservice,Other,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Other,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Other,Produce,Date Label Concerns,Date Label Concerns,353.5912607,1090590.609,78.74318662,0
2018,Foodservice,Other,Produce,Mistakes & Malfunctions,Cooking Issues,45.56745431,140544.8699,10.14766754,45.56745431
2018,Foodservice,Other,Produce,Mistakes & Malfunctions,Equipment Issues,2.454872686,7571.626891,0.546689128,2.454872686
2018,Foodservice,Other,Produce,Mistakes & Malfunctions,Handling Errors,33.50811623,103349.9437,7.462107078,33.50811623
2018,Foodservice,Other,Produce,Other,Other,59.38283272,183155.9965,13.2242903,59.38283272
2018,Foodservice,Other,Produce,Spoiled,Spoiled,190.4049428,587270.8565,42.4023261,190.4049428
2018,Foodservice,Other,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1106.968394,3414251.054,1106.968394,1106.968394
2018,Foodservice,Other,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,428.681905,337367.908,0,0
2018,Foodservice,Other,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,20.78308701,16356.05913,0,20.78308701
2018,Foodservice,Other,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,5.819264361,4579.696555,0,5.819264361
2018,Foodservice,Other,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,8.512284086,6699.073231,0,8.512284086
2018,Foodservice,Other,Ready-To-Drink Beverages,Other,Other,3.196497325,2515.607967,0,3.196497325
2018,Foodservice,Other,Ready-To-Drink Beverages,Spoiled,Spoiled,35.43077255,27883.6253,0,35.43077255
2018,Foodservice,Other,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,668.4543308,526066.1496,668.4543308,668.4543308
2018,Foodservice,Recreation,Breads & Bakery,Date Label Concerns,Date Label Concerns,1449.910227,4923325.511,0,0
2018,Foodservice,Recreation,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,68.69241962,233252.4701,0,68.69241962
2018,Foodservice,Recreation,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,10.98013256,37284.21646,0,10.98013256
2018,Foodservice,Recreation,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,204.6566487,694933.5764,0,204.6566487
2018,Foodservice,Recreation,Breads & Bakery,Other,Other,179.8551633,610717.4756,0,179.8551633
2018,Foodservice,Recreation,Breads & Bakery,Spoiled,Spoiled,762.2757258,2588388.893,0,762.2757258
2018,Foodservice,Recreation,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,283.2933393,961952.884,283.2933393,283.2933393
2018,Foodservice,Recreation,Dairy & Eggs,Date Label Concerns,Date Label Concerns,2116.720597,6966025.331,16.37065694,0
2018,Foodservice,Recreation,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,17.24578075,56755.03215,0.133378378,17.24578075
2018,Foodservice,Recreation,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,52.2237617,171865.8794,0.403897089,52.2237617
2018,Foodservice,Recreation,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,132.3060923,435412.9646,1.023251558,132.3060923
2018,Foodservice,Recreation,Dairy & Eggs,Other,Other,68.76202324,226292.5,0.531803533,68.76202324
2018,Foodservice,Recreation,Dairy & Eggs,Spoiled,Spoiled,1925.248211,6335898.948,14.88981494,1925.248211
2018,Foodservice,Recreation,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,109.4885978,360321.6913,109.4885978,109.4885978
2018,Foodservice,Recreation,Dry Goods,Date Label Concerns,Date Label Concerns,4454.955918,12298516.73,0,0
2018,Foodservice,Recreation,Dry Goods,Mistakes & Malfunctions,Cooking Issues,514.3026553,1419803.007,0,514.3026553
2018,Foodservice,Recreation,Dry Goods,Mistakes & Malfunctions,Equipment Issues,0.388960223,1073.778035,0,0.388960223
2018,Foodservice,Recreation,Dry Goods,Mistakes & Malfunctions,Handling Errors,551.8373169,1523422.587,0,551.8373169
2018,Foodservice,Recreation,Dry Goods,Other,Other,1043.288559,2880141.135,0,1043.288559
2018,Foodservice,Recreation,Dry Goods,Spoiled,Spoiled,1759.947771,4858577.165,0,1759.947771
2018,Foodservice,Recreation,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1399.381644,3863184.926,1399.381644,1399.381644
2018,Foodservice,Recreation,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,3448.928809,22767641.52,466.264367,0
2018,Foodservice,Recreation,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,354.3451085,2339161.767,47.90429344,354.3451085
2018,Foodservice,Recreation,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,52.63000331,347429.9167,7.115106324,52.63000331
2018,Foodservice,Recreation,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,671.8643383,4435222.428,90.83005702,671.8643383
2018,Foodservice,Recreation,Fresh Meat & Seafood,Other,Other,59.51122501,392855.3799,8.04538603,59.51122501
2018,Foodservice,Recreation,Fresh Meat & Seafood,Spoiled,Spoiled,1270.152537,8384741.826,171.7132772,1270.152537
2018,Foodservice,Recreation,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1704.350064,11251038.64,1704.350064,1704.350064
2018,Foodservice,Recreation,Frozen,Date Label Concerns,Date Label Concerns,65.25355542,157641.4899,0.610956663,0
2018,Foodservice,Recreation,Frozen,Mistakes & Malfunctions,Cooking Issues,14.29278492,34528.93708,0.133820634,14.29278492
2018,Foodservice,Recreation,Frozen,Mistakes & Malfunctions,Equipment Issues,5.066588966,12240.01708,0.047437512,5.066588966
2018,Foodservice,Recreation,Frozen,Mistakes & Malfunctions,Handling Errors,142.9457208,345332.5454,1.338373672,142.9457208
2018,Foodservice,Recreation,Frozen,Other,Other,28.31749635,68410.25421,0.265131348,28.31749635
2018,Foodservice,Recreation,Frozen,Spoiled,Spoiled,159.5796808,385517.3634,1.494114285,159.5796808
2018,Foodservice,Recreation,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,31.32885523,75685.18499,31.32885523,31.32885523
2018,Foodservice,Recreation,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Recreation,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2018,Foodservice,Recreation,Prepared Foods,Excess,Overproduction,40627.39255,406044169.6,1507.086471,0
2018,Foodservice,Recreation,Prepared Foods,Excess,Plate Waste,676305.9195,6759234553,25087.79022,0
2018,Foodservice,Recreation,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Recreation,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Recreation,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Recreation,Prepared Foods,Other,Other,0,0,0,0
2018,Foodservice,Recreation,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Recreation,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Recreation,Produce,Date Label Concerns,Date Label Concerns,1160.396908,3579041.995,258.4151829,0
2018,Foodservice,Recreation,Produce,Mistakes & Malfunctions,Cooking Issues,258.5834128,797555.4631,57.58536535,258.5834128
2018,Foodservice,Recreation,Produce,Mistakes & Malfunctions,Equipment Issues,3.566667763,11000.76501,0.794280901,3.566667763
2018,Foodservice,Recreation,Produce,Mistakes & Malfunctions,Handling Errors,113.0879658,348800.1181,25.18418237,113.0879658
2018,Foodservice,Recreation,Produce,Other,Other,44.4603585,137130.2259,9.901122271,44.4603585
2018,Foodservice,Recreation,Produce,Spoiled,Spoiled,1652.1666,5095819.887,367.9300858,1652.1666
2018,Foodservice,Recreation,Produce,Trimmings & Byproducts,Trimmings & Byproducts,2917.042276,8997108.429,2917.042276,2917.042276
2018,Foodservice,Recreation,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,2526.159051,1988059.175,0,0
2018,Foodservice,Recreation,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Recreation,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,36.92780263,29061.77139,0,36.92780263
2018,Foodservice,Recreation,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,16.15340224,12712.54853,0,16.15340224
2018,Foodservice,Recreation,Ready-To-Drink Beverages,Other,Other,496.7372102,390926.6789,0,496.7372102
2018,Foodservice,Recreation,Ready-To-Drink Beverages,Spoiled,Spoiled,840.2581946,661273.8863,0,840.2581946
2018,Foodservice,Recreation,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,101.9834201,80259.82131,101.9834201,101.9834201
2018,Foodservice,Refreshment Services,Breads & Bakery,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Refreshment Services,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Refreshment Services,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Refreshment Services,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Refreshment Services,Breads & Bakery,Other,Other,0,0,0,0
2018,Foodservice,Refreshment Services,Breads & Bakery,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Refreshment Services,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Refreshment Services,Dairy & Eggs,Date Label Concerns,Date Label Concerns,3327.234548,2007773.693,25.73273743,0
2018,Foodservice,Refreshment Services,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,102.2355949,61692.65648,0.790687185,102.2355949
2018,Foodservice,Refreshment Services,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,512.2134097,309088.1014,3.961443953,512.2134097
2018,Foodservice,Refreshment Services,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,54.93255846,33148.29303,0.424846846,54.93255846
